Plugin,Menu,Section,Type,English,Japanese
"ICE","","","","Use Built In Preset","内蔵プリセットを使用"
"ICE","","","","Having this enabled means it will use the default preset that is included with the plugin for autohook. 
If you would like to use one that you already have in autohook, you can un-checkmark this and type the name of it below","有効にすると、プラグインに同梱された AutoHook 用の既定プリセットを使用します。
AutoHook に既にあるプリセットを使いたい場合は、チェックを外して下にその名前を入力してください"
"ICE","","","","Preset Name","プリセット名"
"ICE","","","","Try and apply above profile","上のプロファイルを適用してみる"
"ICE","","","","Allows testing to make sure that you have the preset name
typed in correctly. This is *case* specific so","プリセット名が正しく入力されているかを確認できます。
大文字・小文字は区別されます"
"ICE","","","","Clear Profile","プロファイルをクリア"
"ICE","","","","Type","種別"
"ICE","","","","Completed","完了"
"ICE","","","","Detailed Class View","クラス詳細表示"
"ICE","","","","Relic","レリック"
"ICE","","","","Score","スコア"
"ICE","","","","Mastery","マスタリー"
"ICE","","","","Mastery Score","マスタリースコア"
"ICE","","","","Stop when all standard missions are golded","通常ミッションが全てゴールドになったら停止"
"ICE","","","","Hey! You need to update artisan to use this mode, please update to at minimum:","Artisan の更新が必要です。少なくとも次のバージョンに更新してください："
"ICE","","","","Hey! Your version of autohook is not currently supported on this planet","お使いの AutoHook のバージョンはこの惑星に対応していません"
"ICE","","","","You need to (currently) be on the testing version to be able fish automated here","ここで自動釣りを行うには（現時点では）テスト版を使用する必要があります"
"ICE","","","","There will be another warning to pop up if you try and run this still and it selects a fishing mission...","このまま実行して釣りミッションが選ばれた場合、再度警告が表示されます..."
"ICE","","","","Provisional: Allow All Classes","臨時ミッション: 全クラスを許可"
"ICE","","","","Enabling this will show you all weather/timed/sequence missions that you can grind,
ON TOP OF doing the normal missions for whichever class you start on.
If you just want to focus one specific class, set this to false","有効にすると、開始時のクラスの通常ミッションに加えて、周回できる天候/時限/シーケンスミッションを全て表示します。
特定のクラスに集中したい場合は無効にしてください"
"ICE","","","","Critical: Allow All Classes","緊急ミッション: 全クラスを許可"
"ICE","","","","THIS IS YOUR HEADS UP ON HOW THIS WORKS. If I change this in the future, this tooltip will also change.
1: This will check for your current CLASS [not menu class, actual current class] for relic turnin.
2: The tool being upgraded must not be equipped, so the plugin swaps to another job for the turnin.
	- Uses the job from ""Job Swap Settings"" if it has a gearset, otherwise any other job that has a gearset.
3: This will take prio over ""Stop @ Relic Turnin"", in the sense that if you have both enabled, it will turnin vs stop. And continue about it's day
4: If you're on a crafting class, it will return you back to the stop you were crafting post turnin. 
	- This is optional, you can disable it at your own free will, I just like this so I can just go back to an isolated area of my choosing
5: In Relic Grind mode this all happens automatically (see ""Relic Mode: Auto Upgrade Tool""), even if this box is unchecked.","動作の説明です。今後変更した場合はこのツールチップも更新します。
1: レリック納品は現在の「実際の」クラス（メニューのクラスではなく）で判定します。
2: 強化する主道具は装備していてはいけないため、納品の間は別のジョブに切り替えます。
	- 「ジョブ切替設定」のジョブにギアセットがあればそれを、無ければギアセットのある他の任意のジョブを使います。
3: これは「レリック納品で停止」より優先されます。両方有効なら停止せず納品して続行します。
4: クラフタークラスの場合、納品後に製作していた場所へ戻ります。
	- これは任意で無効にできます。私は好きな場所に戻れるのでこの動作が気に入っています
5: レリック周回モードでは、このチェックが外れていてもこの一連の動作を自動で行います（「レリックモード: 主道具を自動強化」参照）。"
"ICE","","","","Relic Mode: Allow Red Alerts","レリックモード: 緊急ミッションを許可"
"ICE","","","","Relic Mode: Only Enabled","レリックモード: 有効なミッションのみ"
"ICE","","","","Open Job Swap Settings","ジョブ切替設定を開く"
"ICE","","","","Save Current Mission Preset","現在のミッション設定をプリセット保存"
"ICE","","","","Playlist Name","プレイリスト名"
"ICE","","","","Save New List","新規リストを保存"
"ICE","","","","View All Presets","プリセット一覧を表示"
"ICE","","","","Load Mission Preset","ミッションプリセットを読み込む"
"ICE","","","","Amount Enabled","有効数"
"ICE","","","","Clear All","全てクリア"
"ICE","","","","Import Missions","ミッションを取り込む"
"ICE","","","","Remove from list","リストから削除"
"ICE","","","","Sequence","シーケンス"
"ICE","","","","Master","マスター"
"ICE","","","","A Rank","Aランク"
"ICE","","","","B Rank","Bランク"
"ICE","","","","C Rank","Cランク"
"ICE","","","","D Rank","Dランク"
"ICE","","","","Mount Tokens","マウントトークン"
"ICE","","","","Plugin Tips","プラグインのヒント"
"ICE","","","","Refresh Class info","クラス情報を更新"
"ICE","","","","Global","共通"
"ICE","","","","Global Character Settings","共通キャラクター設定"
"ICE","","","","Character Specific","キャラクター個別"
"ICE","","","","Override active — click to inherit from Global","上書き中 — クリックで共通設定を引き継ぐ"
"ICE","","","","Click to override this setting for this character","クリックでこのキャラクター専用の設定に上書き"
"ICE","","","","Stop when below x dark matter (Global)","暗黒物質が x 未満で停止（共通）"
"ICE","","","","This setting is global and shared across all characters.
Edit it on the Global tab.","この設定は共通で、全キャラクターで共有されます。
共通タブで編集してください。"
"ICE","","","","Override Standard Artisan settings##ovStd","通常製作の Artisan 設定を上書き##ovStd"
"ICE","","","","Override Expert Artisan settings##ovExp","高難易度製作の Artisan 設定を上書き##ovExp"
"ICE","","","","Standard Craft Settings","通常製作の設定"
"ICE","","","","Expert Craft Settings","高難易度製作の設定"
"ICE","","","","Click to override mount for this character","クリックでこのキャラクター専用のマウントに上書き"
"ICE","","","","Select Mounting Option##charMount","マウント設定を選択##charMount"
"ICE","","","","Mount Options","マウント設定"
"ICE","","","","Search","検索"
"ICE","","","","Previous","前へ"
"ICE","","","","Use mount outside mission##global","ミッション外でマウントを使う##global"
"ICE","","","","Global setting — applies to all characters.","共通設定 — 全キャラクターに適用されます。"
"ICE","","","","Use mount in mission##global","ミッション中にマウントを使う##global"
"ICE","","","","Minimum Mounting Range##global","マウント使用の最小距離##global"
"ICE","","","","Dismount Target Range##global","降りる目標距離##global"
"ICE","","","","Class Swap","クラス切替"
"ICE","","","","Battle Job##relicJobOv","戦闘ジョブ##relicJobOv"
"ICE","","","","Force OOM Main","OOM(メイン)を強制"
"ICE","","","","Force OOM Sub","OOM(サブ)を強制"
"ICE","","","","Get current hub forecast","現在の拠点の天気予報を取得"
"ICE","","","","Refresh Forecast","予報を更新"
"ICE","","","","Show Gather Debug Info","採取デバッグ情報を表示"
"ICE","","","","Highlight Visible Missions","表示中ミッションをハイライト"
"ICE","","","","Only grab mission","ミッション受注のみ"
"ICE","","","","Enable Auto Gamba","自動ガンブルを有効化"
"ICE","","","","Unlocked","解放済み"
"ICE","","","","Weight","重み"
"ICE","","","","Yes","はい"
"ICE","","","","What's the minimum gp you can have before it uses a cordial.
If set to 0, it'll never use a cordial even with it enabled (because... you'll never have 0 gp)","コーディアルを使う GP の下限です。
0 にすると有効でも決して使いません（GP が 0 になることはないため）"
"ICE","","","","Food Selection","食事の選択"
"ICE","","","","No Food Selected","食事未選択"
"ICE","","","","Food Item","食事アイテム"
"ICE","","","","Amount","個数"
"ICE","","","","Use no gathering food","採取用の食事を使わない"
"ICE","","","","Disable Pathfinding Between Gathering Nodes","採取ノード間の経路探索を無効化"
"ICE","","","","This will disable the pathfinding between the nodes WHILE in the mission
But still allow the automation of skills/gathering actions/desynth between missions
This is VERY testing beta, so there might be issues
I swear on cuthulu's name if you enable this then ask ""Why it don't work""You'll be banned by the shadow realm","ミッション中のノード間の経路探索を無効にします
スキル/採取アクション/精選の自動化はそのまま動作します
ベータ段階なので不具合があるかもしれません
これを有効にして「なぜ動かないの」と聞いたら、影の領域に追放します"
"ICE","","","","Gathering Profile Settings","採取プロファイル設定"
"ICE","","","","Profile Selection","プロファイル選択"
"ICE","","","","Gathering Settings","採取設定"
"ICE","","","","Short answer: It's built in now
Long answer: Honestly, this was a cumbersome system in itself. And with square deciding to not continue on with dual crafting missions going into the 2nd moon, I figured it would be better to just tie it into the scoring system. You realistically only need:
Gold: 3 Items
Silver: 2 Items
Bronze: 1 Item
to be able to hit the threshold. And even then, if you manage to not hit it on the first attempt, it'll just keep gathering. Plus. This makes it to where I can not have to worry about profile managing on fishing for... 4 missions? Seemed minorly reduntant in my eyes.
So now how it'll work. Select the turnin option (Gold/Any both work the same) and it will now gather up to the necessary amount -> turnin when it's ready.
NOW NONE OF YOU CAN TELL IT TO CRAFT 27 ITEMS. STOP IT. IT SAID CRAFT (╯°Д°)╯︵/(.□ . \)","短い答え: 今は組み込み済みです
長い答え: 正直、この仕組み自体が煩雑でした。2つ目の月以降スクエニがデュアルクラフトミッションを続けないと決めたこともあり、スコアシステムに組み込む方が良いと判断しました。実際に必要なのは：
ゴールド: 3個
シルバー: 2個
ブロンズ: 1個
で閾値に届きます。初回で届かなくても採取を続けるだけです。加えて、釣りの…4ミッション分のプロファイル管理を気にしなくて済みます。少し冗長に思えたので。
動作は、納品オプション（ゴールド/任意どちらも同じ）を選ぶと、必要数まで採取して準備ができ次第納品します。
もう誰も27個製作しろとは言わないでください。やめて。「製作」って言ったでしょ (╯°Д°)╯︵/(.□ . \)"
"ICE","","","","Reset Fishing Presets","釣りプリセットをリセット"
"ICE","","","","Will reset all fishing presets to their default internal settings
Hold Left Shift to allow applying","全ての釣りプリセットを内蔵の既定設定に戻します
左Shiftを押しながらで適用できます"
"ICE","","","","Auto-Open Overlay","オーバーレイを自動で開く"
"ICE","","","","Open Overlay","オーバーレイを開く"
"ICE","","","","Show Mastery Score","マスタリースコアを表示"
"ICE","","","","Mission Commands","ミッションコマンド"
"ICE","","","","Command","コマンド"
"ICE","","","","Delay","遅延"
"ICE","","","","Increase Fishing Speed","釣り速度を上げる"
"ICE","","","","This is your warning, this will just apply a clown head to you every minute or so from glamourer.
100% a joke setting, don't take it seriously. I don't have the technology for this","警告: これは Glamourer で1分ごとにピエロの頭を被せるだけの設定です。
100%ジョークなので真に受けないでください。そんな技術はありません"
"ICE","","","","Mission Priority Settings","ミッション優先度設定"
"ICE","","","","Mission Priority Order","ミッション優先順"
"ICE","","","","Provisional: Type Order","臨時: 種類の順序"
"ICE","","","","Provisional: Job Order","臨時: ジョブの順序"
"ICE","","","","ReOrder","並べ替え"
"ICE","","","","Provisional Job Priority","臨時ミッションのジョブ優先度"
"ICE","","","","Order you would like to do the provisional mission in, if multiple are selected and the option to do multiple classes is enabled","複数選択時に臨時ミッションを行うジョブの順序です（複数クラスを許可する設定が有効な場合）"
"ICE","","","","Allow for all Provisional Jobs","全ジョブの臨時ミッションを許可"
"ICE","","","","Job Priority Order","ジョブ優先順"
"ICE","","","","Auto Close Reward Popups","報酬ポップアップを自動で閉じる"
"ICE","","","","Apply to all classes","全クラスに適用"
"ICE","","","","Apply to specific class","特定のクラスに適用"
"ICE","","","","Select Turnin Options","納品オプションを選択"
"ICE","","","","Gold","ゴールド"
"ICE","","","","Silver","シルバー"
"ICE","","","","Bronze","ブロンズ"
"ICE","","","","Apply","適用"
"ICE","","","","You can buy cosmocredit items from the list!","コスモクレジットのアイテムをリストから購入できます！"
"ICE","","","","Cosmo Materia Shop","コスモマテリアショップ"
"ICE","","","","Icons","アイコン"
"ICE","","","","Names","名前"
"ICE","","","","Cosmo Gear Shop","コスモ装備ショップ"
"ICE","","","","Order","順序"
"ICE","","","","Have","所持"
"ICE","","","","Cost","価格"
"ICE","","","","Keep","残す"
"ICE","","","","Buy","購入"
"ICE","","","","Keep Buying","購入し続ける"
"ICE","","","","Buy Booklets","交換券を購入"
"ICE","","","","Buy Booklets @","交換券を購入 @"
"ICE","","","","Buy Mounts","マウントを購入"
"ICE","","","","Buy Mount @","マウントを購入 @"
"ICE","","","","Mount Token Info","マウントトークン情報"
"ICE","","","","Planet","惑星"
"ICE","","","","Booklets","交換券"
"ICE","","","","Mount","マウント"
"ICE","","","","Stops when every non-provisional, non-critical mission for your selected job on the current moon is gold.
Timed, weather, sequence, and red alert missions are not counted.","現在の月で、選択ジョブの臨時・緊急を除く全ミッションがゴールドになったら停止します。
時限・天候・シーケンス・緊急ミッションは数えません。"
"ICE","","","","Sound Volume","音量"
"ICE","","","","Test Sound Alert","サウンドアラートをテスト"
"ICE","","","","Gathering Fan Selection","採取の扇形範囲"
"ICE","","","","This will adjust how much of the center point of the fan it will randomize from.
360 = the whole fan will be available for selection
Anything besides that will chose within that fan (if it's available)","扇形の中心からどの範囲でランダムに立ち位置を選ぶかを調整します。
360 = 扇形全体が選択対象になります
それ以外の値なら、その範囲内（利用可能なら）から選びます"
"ICE","","","","Except for hub activities","拠点での活動は除く"
"ICE","","","","When enabled, Stellar Return will still be used to return to the hub
for activities like credit purchases, gambling, drone bits, and repairs.","有効にすると、クレジット購入・ガンブル・ドローンビット・修理などの活動のために
拠点へ戻る場合はステラリターンを使い続けます。"
"ICE","","","","Add delay to athernet / npc travel","エーテネット/NPC移動に遅延を追加"
"ICE","","","","Adds a random delay before interacting with the aethershard / red alert npc travel.
The delays will be before, and a little bit inbetween interacting with menus","エーテライト/緊急ミッションNPCでの移動前にランダムな遅延を入れます。
操作前と、メニュー操作の合間にも少し遅延します"
"ICE","","","","Set to current location","現在地に設定"
"ICE","","","","Show fishing spot raycast","釣り場のレイキャストを表示"
"ICE","","","","Overlay Settings","オーバーレイ設定"
"ICE","","","","Weather/Time Info","天候/時間情報"
"ICE","","","","Current","現在"
"ICE","","","","Next","次"
"ICE","","","","Open ICE","ICEを開く"
"ICE","","","","Overlay Mode Select","オーバーレイのモード選択"
"ICE","","","","Change mode","モード変更"
"ICE","","","","Stop Drone Finder","ドローン探索を停止"
"ICE","","","","Stop after current mission: ON","現在のミッション後に停止: ON"
"ICE","","","","Stop after current mission: OFF","現在のミッション後に停止: OFF"
"ICE","","","","No mission","ミッションなし"
"ICE","","","","Icon","アイコン"
"ICE","","","","Mission","ミッション"
"ICE","","","","Name","名前"
"ICE","","","","Weather","天候"
"ICE","","","","Timed","時限"
"ICE","","","","Relic Tool XP","レリックツール経験値"
"ICE","","","","Stop At Relic Lv.","レリックLv.で停止"
"ICE","","","","Mission:","ミッション:"
"ICE","","","","Details","詳細"
"ICE","","","","Craft Details","製作詳細"
"ICE","","","","Completion Stats","完了統計"
"ICE","","","","Mission Exp[s]","ミッション経験値"
"ICE","","","","Detailed Mission Info","ミッション詳細情報"
"ICE","","","","Job(s)","ジョブ"
"ICE","","","","Jobs","ジョブ"
"ICE","","","","Completed:","完了:"
"ICE","","","","Gathering Zone","採取エリア"
"ICE","","","","Critical Area","緊急エリア"
"ICE","","","","Mission Skill","ミッションスキル"
"ICE","","","","Supplied Items","支給アイテム"
"ICE","","","","Notes [Hover over]","メモ [ホバーで表示]"
"ICE","","","","Next Sequence:","次のシーケンス:"
"ICE","","","","Previous Sequence:","前のシーケンス:"
"ICE","","","","The following missions are required to have gold before you can do this one","このミッションを行うには、次のミッションでゴールド評価が必要です"
"ICE","","","","Leveling mode mission","レベリングモード対象ミッション"
"ICE","","","","Exp Rewards","経験値報酬"
"ICE","","","","Class Exp","クラス経験値"
"ICE","","","","% of Level","レベルの%"
"ICE","","","","Mission Atributes","ミッション属性"
"ICE","","","","None","なし"
"ICE","","","","Reset Stats","統計をリセット"
"ICE","","","","Hold Shift + Control","Shift + Ctrl を押しながら"
"ICE","","","","Best Time: --:--:--","最速: --:--:--"
"ICE","","","","Average Time: --:--:--","平均: --:--:--"
"ICE","","","","Estimated Score Per Hour:","推定スコア/時:"
"ICE","","","","This is ASSUMING:","前提条件："
"ICE","","","","1: You have immaculate rng of getting the mission you want every time","1: 毎回狙ったミッションを引ける理想的な運があること"
"ICE","","","","2: You're hitting the threshold every time","2: 毎回閾値に到達していること"
"ICE","","","","This is based on your average time.
So get a good couple of runs to get a good feel for the timing","平均タイムに基づく値です。
何回か周回してタイミングの感覚を掴んでください"
"ICE","","","","Mission Timers","ミッションタイマー"
"ICE","","","","All","全て"
"ICE","","","","Time","時間"
"ICE","","","","State","評価"
"ICE","","","","Expert Craft","高難易度製作"
"ICE","","","","Macro Name","マクロ名"
"ICE","","","","Refresh Artisan Macros","Artisan マクロを再読込"
"ICE","","","","Test Apply","適用テスト"
"ICE","","","","Use after this many steps","この手数の後に使用"
"ICE","","","","Node Location","ノード位置"
"ICE","","","","Relic Mode: Auto Upgrade Tool","レリックモード: 主道具を自動強化"
"ICE","","","","Relic Mode: Prioritize Incomplete D-B","レリックモード: D〜B未達成ミッションを優先"
"ICE","","","","Auto (any other job)","自動(納品ジョブ以外の任意のジョブ)"
"ICE","","","","When the tool's analysis reaches the required value: return to the hub, walk to Researchingway,
swap to another job (the tool must not be equipped), upgrade the tool, swap back to the original job,
equip the best gear (Stylist if installed, otherwise the game's recommended gear) and resume missions.
The temporary job comes from ""Job Swap Settings"" if it has a gearset, otherwise any other job with a gearset.","主道具の分析が規定値に達したら: 拠点に戻り、リサーチングウェイまで移動し、
別のジョブに切り替え（主道具を装備したままでは強化できないため）、主道具を強化し、元のジョブに戻り、
最強装備を行い（Stylist があればそれを、無ければゲームのおすすめ装備）、ミッションを再開します。
一時ジョブは「ジョブ切替設定」のジョブにギアセットがあればそれを、無ければギアセットのある他の任意のジョブを使います。"
"ICE","","","","Take D/C/B rank missions you have never completed before picking by relic exp,
so the completion count needed to unlock the next rank keeps growing.","レリック経験値で選ぶ前に、一度も達成していない D/C/B ランクのミッションを優先して受注します。
次のランク解放に必要な達成数を積み上げるためです。"
"ICE","","","","The job to swap to while the tool is upgraded (the tool must not be equipped).
""Auto"" picks any other job that has a gearset (battle jobs first). It does not have to be a battle job.
In Relic Grind mode the swap happens automatically even if the checkbox above is off.","主道具を強化する間に切り替えるジョブです（主道具を装備したままでは強化できません）。
「自動」はギアセットのある他の任意のジョブを選びます（戦闘職を優先）。戦闘職である必要はありません。
レリック周回モードでは上のチェックが外れていても自動で切り替えます。"
"ICE","","","","If Stylist is not installed, the game's recommended gear is equipped instead. The gearset is updated afterwards either way.","Stylist が入っていない場合はゲームのおすすめ装備を装備します。どちらの場合もその後にギアセットを更新します。"
"ICE","","","","When the tool's analysis reaches the required value, the plugin returns to the hub, swaps to another job, upgrades the tool at Researchingway, swaps back, equips the best gear and resumes (Mission Settings: ""Relic Mode: Auto Upgrade Tool"").","主道具の分析が規定値に達すると、拠点に戻り、別のジョブに切り替え、リサーチングウェイで主道具を強化し、元のジョブに戻って最強装備を行い、再開します（ミッション設定: 「レリックモード: 主道具を自動強化」）。"
"ICE","","","","D/C/B rank missions you have never completed are taken first so the next rank keeps unlocking (Mission Settings: ""Relic Mode: Prioritize Incomplete D-B"").","一度も達成していない D/C/B ランクのミッションを優先して受注し、次のランクが解放され続けるようにします（ミッション設定: 「レリックモード: D〜B未達成ミッションを優先」）。"
"ICE","","","","Buy Leveling Gear","レベリング装備を購入"
"ICE","","","","No","いいえ"
"ICE","","","","Items to buy","購入予定の装備"
"ICE","","","","Purchase in progress","購入処理中です"
"ICE","","","","Leveling: Auto Equip Best Gear","レベリング: 自動で最強装備を行う"
"ICE","","","","After each leveling mission and after buying leveling gear, equip the best gear
(Stylist if installed, otherwise the game's recommended gear) and update the gearset.
Turned on automatically when you press ""Buy Leveling Gear"".","レベリングミッションの後とレベリング装備の購入後に最強装備を行い
（Stylist があればそれを、無ければゲームのおすすめ装備）、ギアセットを更新します。
「レベリング装備を購入」を押すと自動で ON になります。"
"ICE","","","","Sell Leveling Gear","レベリング装備を売却"
"ICE","","","","Items to sell","売却予定の装備"
"ICE","","","","→ Leveling (relic fallback)","→ レベリング中（レリック条件待ち）"
"ICE","","","","Manual","手動"
"ICE","","","","Delete","削除"
"ICE","","","","Import","インポート"
"ICE","","","","ExpBar","経験値バー"
"ICE","","","","Filters which planets appear in the
mission list and the overlay.","ミッション一覧とオーバーレイに表示する
惑星を絞り込みます。"
"ICE","","","","Scan Open Wheel","開いているホイールをスキャン"
"ICE","","","","Recategorize","再分類"
"ICE","","","","Will only work while using ICE and not manual mode
Will also pause pandora cordial usage while on the moon","ICE 使用中のみ動作します(手動モードでは無効)
月にいる間は Pandora のコーディアル使用も一時停止します"
"ICE","","","","Set to -1 to allow for infinite uses 
Set to 1-> X to set maximum amount of uses per mission","-1 にすると無制限に使用します
1 以上にするとミッションごとの最大使用回数になります"
"ICE","","","","PLEASE NOTE:
This will wipe out all your current profiles, and apply what I would suggest for each one.
For most of you this would be fine, this is really only here if you don't know what to apply for each one.If you're okay with this, hold left shift and apply","ご注意:
現在のプロファイルをすべて消去し、作者おすすめの設定を各プロファイルに適用します。
ほとんどの方はこれで問題ありませんが、どの設定にすればよいか分からない場合のための機能です。よければ左 Shift を押しながら適用してください"
"ICE","","","","UI Language","UI 言語"
"ICE","","","","UI Language##uiLang","UI 言語##uiLang"
"ICE","","","","Reload dictionary","辞書を再読み込み"
"ICE","","","","Translations come from the CSV dictionary bundled with the plugin (localization\ICE_v1.0.csv).
To override or add entries, put a CSV with the same columns in <plugin config folder>\localization\.","翻訳はプラグイン同梱の CSV 辞書(localization\ICE_v1.0.csv)から読み込みます。
上書きや追加をしたい場合は、同じ列構成の CSV を <プラグイン設定フォルダ>\localization\ に置いてください。"
"ICE","","","","Anything below 0 to keep all logs
Above 0 to keep a set limit","0 未満ならログをすべて保持します
0 より大きい値ならその件数までログを保持します"
"ICE","","","","Input below a list of commands that you would like to run after a run has been completed. 
This is kind of my way of letting you somewhat script/set up a sequence of other things that you would like to do that might not be included in the plugin itself. 
If you want something more complex, just make an SND script at that point. And have this run that script post lol.","実行完了後に実行したいコマンドを下に入力してください。
プラグイン自体には含まれていない一連の処理を、簡易的にスクリプト化して設定するための機能です。
もっと複雑なことをしたい場合は SND スクリプトを作り、ここからそのスクリプトを実行するようにしてください。"
"ICE","","","","Warning! This is a safety feature to avoid joining random parties!
If you you uncheck this, YOU WILL JOIN random party invites.
You have been warned. Disable at your own risk.","警告! これは見知らぬパーティへの参加を防ぐための安全機能です!
チェックを外すと、届いたパーティ勧誘に自動で参加してしまいます。
警告はしました。無効化は自己責任でお願いします。"
"ICE","","","","This is here for safety! If you want to decrease the delay between missions be my guest.
Safety is around... 250? If you're having animation locks you can absolutely increase it higher
Or if you're feeling daredevil. Lower it. I'm not your dad (will tell dad jokes though.","安全のための設定です。ミッション間の待機を短くしたければご自由にどうぞ。
安全圏はおよそ 250 前後です。アニメーションロックが起きるなら、もっと大きくしても構いません
度胸があるなら下げても構いません。自己責任でお願いします。"
"ICE","","","","This is here for safety! If you want to decrease the delay before turnin be my guest.
Safety is around... 2500? If you're having animation locks you can absolutely increase it higher
Or if you're feeling daredevil. Lower it. I'm not your dad (will tell dad jokes though.","安全のための設定です。納品前の待機を短くしたければご自由にどうぞ。
安全圏はおよそ 2500 前後です。アニメーションロックが起きるなら、もっと大きくしても構いません
度胸があるなら下げても構いません。自己責任でお願いします。"
"ICE","","","","Keep: Will buy up to that many items to make sure that you have in your inventory. This count doesn't go down between runs.
Useful for things like cordials where you want to always have a certain amount on hand","Keep(保持): 所持数がその数になるまで購入します。この数は実行をまたいでも減りません。
コーディアルなど、常に一定数を手元に置いておきたいものに便利です"
"ICE","","","","Buy: Will buy X amount of those items, as it buys it from the vendor, the number will decrease until it hits 0.
Good for one off buys, or something that you only need a particular amount of","Buy(購入): 指定した数だけ購入します。店で買うたびに数が減り、0 になると止まります。
一度きりの購入や、特定の数だけ必要なものに向いています"
"ICE","","","","Keep Buying: Once the other 2 have been met (Keep/Buy), it will constantly buy this item if it has the credits to do so.
This can only be set to 1 item, and gererally used for things you want to just spend your credits on","Keep Buying(買い続ける): 上の 2 つ(Keep/Buy)を満たしたあと、クレジットがある限りこのアイテムを買い続けます。
1 アイテムにしか設定できず、余ったクレジットをつぎ込みたいものに使います"
"ICE","","","","Always navigate to the closest targetable node instead of following the fixed route order.
Useful for timed EX+ missions where speed matters.","固定のルート順ではなく、常に最も近いターゲット可能なノードへ移動します。
速さが重要な時間制限付き EX+ ミッションで有効です。"
"ICE","","","","When enabled, the pathfinder will not use Stellar Return to travel to gathering nodes.
This applies to both Hub Return and Hub + Aethernet travel methods.","有効にすると、採集ノードへの移動にコスモデジョン(Stellar Return)を使いません。
「拠点へ帰還」と「拠点＋エーテライト」の両方の移動方式に適用されます。"
"ICE","","","","When stuck during navmesh movement for the configured delay:
- Jump: attempts to jump over the obstacle
- Retarget: stops and re-pathfinds to the destination (re-randomizes if enabled)","ナビメッシュ移動中に設定した時間スタックしたとき:
- Jump: ジャンプで障害物を越えようとします
- Retarget: 停止して目的地への経路を引き直します(ランダム化が有効なら再ランダム化)"
"ICE","","","","♥ Ko-fi (Buy me an ice coffee)","♥ Ko-fi (作者にアイスコーヒーをおごる)"
"ICE","","","","No path files found.","パスファイルが見つかりません。"
"ICE","","","","New Path Name","新しいパス名"
"ICE","","","","Create New Path","新しいパスを作成"
"ICE","","","","Path File","パスファイル"
"ICE","","","","Test Route","ルートをテスト"
"ICE","","","","Add New Waypoint:","ウェイポイントを追加:"
"ICE","","","","Add Current POS","現在位置を追加"
"ICE","","","","Set X","X を設定"
"ICE","","","","Set Y","Y を設定"
"ICE","","","","Set Z","Z を設定"
"ICE","","","","Add Waypoint","ウェイポイントを追加"
"ICE","","","","Save Path File","パスファイルを保存"
"ICE","","","","Item Details","アイテム詳細"
"ICE","","","","Dropdown Detail","設定項目"
"ICE","","","","Dropdown Selection","選択"
"ICE","","","","Carpenter (CRP)","木工師 (CRP)"
"ICE","","","","Blacksmith (BSM)","鍛冶師 (BSM)"
"ICE","","","","Armorer (ARM)","甲冑師 (ARM)"
"ICE","","","","Goldsmith (GSM)","彫金師 (GSM)"
"ICE","","","","Leatherworker (LTW)","革細工師 (LTW)"
"ICE","","","","Weaver (WVR)","裁縫師 (WVR)"
"ICE","","","","Alchemist (ALC)","錬金術師 (ALC)"
"ICE","","","","Culinarian (CUL)","調理師 (CUL)"
"ICE","","","","Miner (MIN)","採掘師 (MIN)"
"ICE","","","","Botanist (BTN)","園芸師 (BTN)"
"ICE","","","","Fisher (FSH)","漁師 (FSH)"
"ICE","","","","Id","ID"
"ICE","","","","Cosmo Credits","コスモクレジット"
"ICE","","","","Lunar Credits","惑星クレジット"
"ICE","","","","Exp I","経験値 I"
"ICE","","","","Exp II","経験値 II"
"ICE","","","","Exp III","経験値 III"
"ICE","","","","Exp IV","経験値 IV"
"ICE","","","","Exp V","経験値 V"
"ICE","","","","Map Location","マップ位置"
"ICE","","","","Expert Recipe Solver","エキスパートレシピソルバー"
"ICE","","","","Artisan Macro","Artisan マクロ"
"ICE","","","","Unknown","不明"
"ICE","","","","Standard Mode","標準モード"
"ICE","","","","Leveling Grind Mode","レベリング周回モード"
"ICE","","","","Gold Completion Grind Mode","金評価周回モード"
"ICE","","","","Cosmic Agenda Mode","コスモアジェンダモード"
"ICE","","","","Gold Completion Mode","金評価モード"
"ICE","","","","Selected Relic Level","指定したレリックLv"
"ICE","","","","Credit Amount","コスモクレジット数"
"ICE","","","","Planetary Credit Amount","惑星クレジット数"
"ICE","","","","Planetary Dronebit Amount","惑星ドローンビット数"
"ICE","","","","Class Level","クラスLv"
"ICE","","","","All Missions Golded","全ミッション金評価達成"
"ICE","","","","Max Tool Exp","ツール経験値MAX"
"ICE","","","","Welcome","はじめに"
"ICE","","","","Unknown Job","不明なジョブ"
"ICE","","","","Settings","設定"
"ICE","","","","Max use","最大使用回数"
"ICE","","","","Increases the number of items obtained when gathering by 2
Will only apply when the gathering node has full durability","採集時の獲得数を 2 増やします
採集ノードの耐久が最大のときのみ適用されます"
"ICE","","","","Increases the number of items obtained when gathering by 1
Will only apply when the gathering node has full durability","採集時の獲得数を 1 増やします
採集ノードの耐久が最大のときのみ適用されます"
"ICE","","","","What's the minimum durability a node can have before this action is activated?
Mainly used for missions where you can chain durability refresh","このアクションを使う条件となる、ノードの最低耐久値です
主に耐久回復を連鎖できるミッションで使います"
